Stations_id;Stationsname;geogr. Breite;geogr. Laenge;Stationshoehe;Bundesland;
       5736;Zabitz-Maxdorf                          ;   51.794764;   11.932898;           69;Sachsen-Anhalt                          ;
       5737;Zahna                                   ;   51.907857;   12.788366;           94;Sachsen-Anhalt                          ;
       5738;Zapfendorf                              ;    50.02026;   10.932277;          245;Bayern                                  ;
       5739;Zappendorf-Müllerdorf                   ;   51.508095;   11.802123;           70;Sachsen-Anhalt                          ;
       5740;Zarnewanz                               ;   54.057809;   12.495862;           40;Mecklenburg-Vorpommern                  ;
       5741;Zarrentin                               ;   53.550356;   10.913324;           48;Mecklenburg-Vorpommern                  ;
       5742;Zechin-Wollup                           ;   52.624391;   14.408899;            9;Brandenburg                             ;
       5743;Zechlinerhütte                          ;   53.157715;   12.869724;           65;Brandenburg                             ;
       5745;Zehdenick                               ;   52.966344;   13.326752;           51;Brandenburg                             ;
       5746;Zehren                                  ;   51.199135;    13.40492;          108;Sachsen                                 ;
       5747;Zeil-Bischofsheim                       ;   50.032727;    10.63935;        346.5;Bayern                                  ;
       5748;Zeilarn-Gumpersdorf                     ;   48.277875;   12.871419;          407;Bayern                                  ;
       5749;Zeitlofs-Roßbach                        ;   50.239628;    9.681658;          430;Bayern                                  ;
       5750;Zeitz                                   ;   51.031411;    12.14949;          264;Sachsen-Anhalt                          ;
       5751;Zell im Wiesental -Pfaffenberg          ;   47.734909;    7.864438;          730;Baden-Württemberg                       ;
       5752;Zell, Kreis Hof                         ;   50.136352;   11.812446;          620;Bayern                                  ;
       5753;Zell/Oberpfalz-Mattenzell               ;   49.113267;   12.433782;          500;Bayern                                  ;
       5754;Zella-Mehlis                            ;       50.65;     10.6667;          530;Thüringen                               ;
       5755;Zellendorf                              ;   51.895361;   13.071623;           89;Brandenburg                             ;
       5756;Zellsee                                 ;     47.8667;     11.0667;          600;Bayern                                  ;
       5757;Zemitz                                  ;   53.975841;   13.751753;           13;Mecklenburg-Vorpommern                  ;
       5758;Zemmer (Forsthaus Mülchen)              ;   49.870885;    6.707361;          293;Rheinland-Pfalz                         ;
       5759;Zentbechhofen                           ;     49.7667;        10.9;          314;Bayern                                  ;
       5761;Zerbst                                  ;   51.964245;   12.099569;           69;Sachsen-Anhalt                          ;
       5762;Zernien                                 ;   53.070402;   10.883125;           83;Niedersachsen                           ;
       5763;Freyburg/Unstrut-Zeuchfeld              ;   51.237996;   11.829549;        140.7;Sachsen-Anhalt                          ;
